handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2
product_e114ee7c-e723-3f67-09aa-c29a06630bf3,Product,Set 2 masti din matase naturala pentru copii,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_1fd11a004ab648d78c0c2796fb1a6ef5~mv2.jpg;f1d16d_ac2d3216512a4b82a453eb56d189bbaf~mv2.jpg;f1d16d_f4b2f5484b9d48738f01ab7fbbfdd342~mv2.jpg;f1d16d_20cf0fc2c05649b1a41a6b8093d53ade~mv2.jpg,COLECTII FAMILIE,,,100.0,,true,AMOUNT,10.0,InStock,0.0,Dimensiuni Copil,DROP_DOWN,XS;S,Dimensiuni Copil 2,DROP_DOWN,XS;S,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_492feccb-212b-64a9-7fe3-4beec65b7349,Product,Set 3 masti din matase naturala pentru familie,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_1146d76d7d3347239a586e846c32b303~mv2.jpg;f1d16d_a005e2c048c14142898ea7a671cfb69d~mv2.jpg;f1d16d_c92dabd57e6a4fe6b7d44713b33fddbe~mv2.jpg;f1d16d_9ef8981f04bb487993ba738f053e0bb5~mv2.jpg;f1d16d_78799f64aacd4b25903f365ee644c199~mv2.jpg;f1d16d_42fc8e6705e647adb9e561271f636687~mv2.jpg,COLECTII FAMILIE,,,150.0,,true,AMOUNT,20.0,InStock,0.0,Dimensiuni  Femeie,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Barbat,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Copil,DROP_DOWN,XS;S,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_129af9cb-c502-329e-ec8a-68d839b2c543,Product,Set 3 masti din matase naturala pentru familie,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_73aaf49faac34072a9a674a44551fc40~mv2.jpg;f1d16d_e20554a394b749a5a739f1086f8ad911~mv2.jpg;f1d16d_b5a826ceb01f4282add26665cbfa7e2e~mv2.jpg;f1d16d_9bfb321557094db3a39fdb2812ef4b51~mv2.jpg;f1d16d_84768233b65948c983defbc01555842b~mv2.jpg;f1d16d_daece4d8a1f2431b80071bed416b4558~mv2.jpg,COLECTII FAMILIE,,,150.0,,true,AMOUNT,30.0,InStock,0.0,Dimensiuni  Femeie,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Barbat,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Copil,DROP_DOWN,XS;S,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_c7292e3e-7568-b394-d497-439b0929e328,Product,Set 2 masti din matase naturala pentru Ea si El,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_fc9a1ee6b57a4c6d9903e57144944506~mv2.jpg;f1d16d_a7987cfacb6846b4a71ae6a54709bea1~mv2.jpg;f1d16d_46f524d8c2eb4e2fa84b5e390fbca48e~mv2.jpg;f1d16d_6eff1bc4ea3b43118c3e3bc1e607da6d~mv2.jpg,COLECTII,,,120.0,,true,AMOUNT,30.0,InStock,0.0,Dimensiuni  Femeie,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Barbat,DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_03cc4d63-938c-10b1-e3f3-bbd86ece4aff,Product,Set 2 masti din matase naturala pentru Ea si El,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_ee2cdf6f81a4472aa58c7240925aa940~mv2.jpg;f1d16d_b3e7c6db86c64b8996814cf182c2923b~mv2.jpg;f1d16d_c14c1120b20647048c6e7af396813261~mv2.jpg;f1d16d_913a5331f476485aa90ed8f08b4872a9~mv2.jpg,COLECTII,,,120.0,,true,AMOUNT,30.0,InStock,0.0,Dimensiuni  Femeie,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Barbat,DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_3aeed87b-910d-2918-2a38-30349b9ecd1a,Product,Set 2 masti din matase naturala pentru tata si copil,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_f772c7413b3944bfa140be4605071761~mv2.jpg;f1d16d_63aac6085521465ebcbbd3389cc23484~mv2.jpg;f1d16d_30f18c561a0e41d6a35f583a76b49295~mv2.jpg;f1d16d_5267fb38d7984460927104360c33daa9~mv2.jpg,COLECTII FAMILIE,,,150.0,,true,AMOUNT,30.0,InStock,0.0,Dimensiuni Barbat,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Copil,DROP_DOWN,XS;S,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_ede70ba4-1a04-b35c-3c16-647589a23272,Product,Set 3 masti din matase naturala pentru familie,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_5af5bb3a0d6447d5a46ea550b81ee84d~mv2.jpg;f1d16d_756adb423288475c9708b80867025fa5~mv2.jpg;f1d16d_f772c7413b3944bfa140be4605071761~mv2.jpg;f1d16d_63aac6085521465ebcbbd3389cc23484~mv2.jpg;f1d16d_30f18c561a0e41d6a35f583a76b49295~mv2.jpg;f1d16d_5267fb38d7984460927104360c33daa9~mv2.jpg,COLECTII FAMILIE,,,180.0,,true,AMOUNT,30.0,InStock,0.0,Dimensiuni  Femeie,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Barbat,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Copil,DROP_DOWN,XS;S,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_cd2c84ee-de48-df3b-5a06-aba9d9026bab,Product,Set 2 masti din matase naturala pentru tata si copil,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_b1a9d45c1dc249e09e5db4d780badb30~mv2.jpg;f1d16d_8fb3daec9fbf4f19bf3795337589d1e7~mv2.jpg;f1d16d_39b4197e71fc4410835c6eaafddf0e2f~mv2.jpg;f1d16d_e04b68111ed84200955ab517cadacf65~mv2.jpg,COLECTII FAMILIE,,,120.0,,true,AMOUNT,30.0,InStock,0.0,Dimensiuni Barbat,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Copil,DROP_DOWN,XS;S,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_73ca2e0d-a94b-f164-7d7f-df28f3054b73,Product,Set 2 masti din matase naturala pentru mama si copil,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_b4237effcb204d3c87717a1cf5404fda~mv2.jpg;f1d16d_d54e86eef8a949198da1c889c54e26d2~mv2.jpg;f1d16d_39b4197e71fc4410835c6eaafddf0e2f~mv2.jpg;f1d16d_e04b68111ed84200955ab517cadacf65~mv2.jpg,COLECTII FAMILIE,,,120.0,,true,AMOUNT,30.0,InStock,0.0,Dimensiuni  Femeie,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Copil,DROP_DOWN,XS;S,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_d28a331c-7971-e08a-1eea-7c65eb49c24f,Product,Set 3 masti din matase naturala pentru familie,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_8e80a140dfbc46689b19ffbf5acd1fd5~mv2.jpg;f1d16d_fd602deef4b24ff4a006825fbff8d661~mv2.jpg;f1d16d_39b4197e71fc4410835c6eaafddf0e2f~mv2.jpg;f1d16d_e04b68111ed84200955ab517cadacf65~mv2.jpg;f1d16d_b1a9d45c1dc249e09e5db4d780badb30~mv2.jpg;f1d16d_8fb3daec9fbf4f19bf3795337589d1e7~mv2.jpg,COLECTII FAMILIE,,,150.0,,true,AMOUNT,30.0,InStock,0.0,Dimensiuni  Femeie,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Barbat,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Copil,DROP_DOWN,XS;S,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
